,Company Name,Code,Date of Filing,Filing Type,weblink
239,AmeriServ Financial Inc,ASRV,3/25/1996,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-96-000002-index.html
240,AmeriServ Financial Inc,ASRV,3/15/1995,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-95-000001-index.html
241,AmeriServ Financial Inc,ASRV,3/29/1994,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-94-000004-index.html
242,AmeriServ Financial Inc,ASRV,3/3/2017,10-K,https://www.sec.gov/Archives/edgar/data/707605/000114420417012658/0001144204-17-012658-index.htm
243,AmeriServ Financial Inc,ASRV,3/8/2016,10-K,https://www.sec.gov/Archives/edgar/data/707605/000114420416086602/0001144204-16-086602-index.htm
244,AmeriServ Financial Inc,ASRV,3/6/2015,10-K,https://www.sec.gov/Archives/edgar/data/707605/000114420415014471/0001144204-15-014471-index.htm
245,AmeriServ Financial Inc,ASRV,2/28/2014,10-K,https://www.sec.gov/Archives/edgar/data/707605/000114420414012317/0001144204-14-012317-index.htm
246,AmeriServ Financial Inc,ASRV,3/8/2013,10-K,https://www.sec.gov/Archives/edgar/data/707605/000114420413013813/0001144204-13-013813-index.htm
247,AmeriServ Financial Inc,ASRV,3/9/2012,10-K,https://www.sec.gov/Archives/edgar/data/707605/000119312512105863/0001193125-12-105863-index.htm
248,AmeriServ Financial Inc,ASRV,3/7/2011,10-K,https://www.sec.gov/Archives/edgar/data/707605/000119312511057325/0001193125-11-057325-index.htm
250,AmeriServ Financial Inc,ASRV,2/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/707605/000119312510042107/0001193125-10-042107-index.htm
251,AmeriServ Financial Inc,ASRV,3/5/2009,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322009000479/0000893220-09-000479-index.htm
252,AmeriServ Financial Inc,ASRV,3/6/2008,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322008000634/0000893220-08-000634-index.htm
253,AmeriServ Financial Inc,ASRV,3/6/2007,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322007000614/0000893220-07-000614-index.htm
254,AmeriServ Financial Inc,ASRV,3/8/2006,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322006000464/0000893220-06-000464-index.htm
256,AmeriServ Financial Inc,ASRV,3/10/2005,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322005000512/0000893220-05-000512-index.htm
259,AmeriServ Financial Inc,ASRV,3/23/2004,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322004000529/0000893220-04-000529-index.htm
260,AmeriServ Financial Inc,ASRV,3/17/2003,10-K,https://www.sec.gov/Archives/edgar/data/707605/000089322003000306/0000893220-03-000306-index.htm
265,AmeriServ Financial Inc,ASRV,3/26/1999,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-99-000001-index.html
266,AmeriServ Financial Inc,ASRV,3/23/1998,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-98-000002-index.html
267,AmeriServ Financial Inc,ASRV,3/21/1997,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-97-000003-index.html
268,AmeriServ Financial Inc,ASRV,3/25/1996,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-96-000002-index.html
269,AmeriServ Financial Inc,ASRV,3/15/1995,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-95-000001-index.html
270,AmeriServ Financial Inc,ASRV,3/29/1994,10-K,https://www.sec.gov/Archives/edgar/data/707605/0000707605-94-000004-index.html
271,Ames National corp,ATLO,3/13/2017,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000143774917004393/0001437749-17-004393-index.htm
272,Ames National corp,ATLO,3/11/2016,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000143774916027471/0001437749-16-027471-index.htm
273,Ames National corp,ATLO,3/12/2015,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000143774915004904/0001437749-15-004904-index.htm
274,Ames National corp,ATLO,3/12/2014,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036114012376/0001140361-14-012376-index.htm
275,Ames National corp,ATLO,3/12/2013,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036113012035/0001140361-13-012035-index.htm
276,Ames National corp,ATLO,3/13/2012,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036112015025/0001140361-12-015025-index.htm
277,Ames National corp,ATLO,3/10/2011,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036111015774/0001140361-11-015774-index.htm
278,Ames National corp,ATLO,3/10/2010,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036110011170/0001140361-10-011170-index.htm
279,Ames National corp,ATLO,3/13/2009,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036109007003/0001140361-09-007003-index.htm
280,Ames National corp,ATLO,3/17/2008,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036108006822/0001140361-08-006822-index.htm
281,Ames National corp,ATLO,3/15/2007,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036107005807/0001140361-07-005807-index.htm
282,Ames National corp,ATLO,3/15/2006,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000114036106003884/0001140361-06-003884-index.htm
283,Ames National corp,ATLO,3/15/2005,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000074353005000009/0000743530-05-000009-index.htm
284,Ames National corp,ATLO,3/12/2004,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000074353004000009/0000743530-04-000009-index.htm
285,Ames National corp,ATLO,3/31/2003,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000074353003000031/0000743530-03-000031-index.htm
286,Ames National corp,ATLO,4/1/2002,10-K,https://www.sec.gov/Archives/edgar/data/1132651/000074353002000032/0000743530-02-000032-index.htm
287,Arch Capital Group Ltd,ACGL,3/1/2017,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748417000015/0000947484-17-000015-index.htm
288,Arch Capital Group Ltd,ACGL,2/26/2016,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748416000043/0000947484-16-000043-index.htm
289,Arch Capital Group Ltd,ACGL,2/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748415000010/0000947484-15-000010-index.htm
290,Arch Capital Group Ltd,ACGL,3/3/2014,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748414000006/0000947484-14-000006-index.htm
291,Arch Capital Group Ltd,ACGL,3/1/2013,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746913002083/0001047469-13-002083-index.htm
292,Arch Capital Group Ltd,ACGL,2/29/2012,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746912001895/0001047469-12-001895-index.htm
293,Arch Capital Group Ltd,ACGL,2/28/2011,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746911001529/0001047469-11-001529-index.htm
294,Arch Capital Group Ltd,ACGL,2/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746910001560/0001047469-10-001560-index.htm
295,Arch Capital Group Ltd,ACGL,3/2/2009,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746909002082/0001047469-09-002082-index.htm
296,Arch Capital Group Ltd,ACGL,2/29/2008,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746908002070/0001047469-08-002070-index.htm
297,Arch Capital Group Ltd,ACGL,3/1/2007,10-K,https://www.sec.gov/Archives/edgar/data/947484/000110465907015520/0001104659-07-015520-index.htm
299,Arch Capital Group Ltd,ACGL,3/13/2006,10-K,https://www.sec.gov/Archives/edgar/data/947484/000110465906016208/0001104659-06-016208-index.htm
300,Arch Capital Group Ltd,ACGL,3/15/2005,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746905006594/0001047469-05-006594-index.htm
301,Arch Capital Group Ltd,ACGL,3/10/2004,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746904007281/0001047469-04-007281-index.htm
302,Arch Capital Group Ltd,ACGL,3/31/2003,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746903011134/0001047469-03-011134-index.htm
303,Arch Capital Group Ltd,ACGL,3/18/2002,10-K,https://www.sec.gov/Archives/edgar/data/947484/000091205702010334/0000912057-02-010334-index.htm
307,Arch Capital Group Ltd,ACGL,3/30/2000,10-K,https://www.sec.gov/Archives/edgar/data/947484/0000950162-00-000518-index.html
308,Arch Capital Group Ltd,ACGL,3/30/1999,10-K,https://www.sec.gov/Archives/edgar/data/947484/0001005477-99-001495-index.html
310,Arch Capital Group Ltd,ACGL,3/31/1997,10-K,https://www.sec.gov/Archives/edgar/data/947484/0000890163-97-000059-index.html
311,Arch Capital Group Ltd,ACGL,3/1/2017,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748417000015/0000947484-17-000015-index.htm
312,Arch Capital Group Ltd,ACGL,2/26/2016,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748416000043/0000947484-16-000043-index.htm
313,Arch Capital Group Ltd,ACGL,2/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748415000010/0000947484-15-000010-index.htm
314,Arch Capital Group Ltd,ACGL,3/3/2014,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748414000006/0000947484-14-000006-index.htm
315,Arch Capital Group Ltd,ACGL,3/1/2013,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746913002083/0001047469-13-002083-index.htm
316,Arch Capital Group Ltd,ACGL,2/29/2012,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746912001895/0001047469-12-001895-index.htm
317,Arch Capital Group Ltd,ACGL,2/28/2011,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746911001529/0001047469-11-001529-index.htm
318,Arch Capital Group Ltd,ACGL,2/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746910001560/0001047469-10-001560-index.htm
319,Arch Capital Group Ltd,ACGL,3/2/2009,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746909002082/0001047469-09-002082-index.htm
320,Arch Capital Group Ltd,ACGL,2/29/2008,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746908002070/0001047469-08-002070-index.htm
321,Arch Capital Group Ltd,ACGL,3/1/2007,10-K,https://www.sec.gov/Archives/edgar/data/947484/000110465907015520/0001104659-07-015520-index.htm
323,Arch Capital Group Ltd,ACGL,3/13/2006,10-K,https://www.sec.gov/Archives/edgar/data/947484/000110465906016208/0001104659-06-016208-index.htm
324,Arch Capital Group Ltd,ACGL,3/15/2005,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746905006594/0001047469-05-006594-index.htm
325,Arch Capital Group Ltd,ACGL,3/10/2004,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746904007281/0001047469-04-007281-index.htm
326,Arch Capital Group Ltd,ACGL,3/31/2003,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746903011134/0001047469-03-011134-index.htm
327,Arch Capital Group Ltd,ACGL,3/18/2002,10-K,https://www.sec.gov/Archives/edgar/data/947484/000091205702010334/0000912057-02-010334-index.htm
331,Arch Capital Group Ltd,ACGL,3/30/2000,10-K,https://www.sec.gov/Archives/edgar/data/947484/0000950162-00-000518-index.html
332,Arch Capital Group Ltd,ACGL,3/30/1999,10-K,https://www.sec.gov/Archives/edgar/data/947484/0001005477-99-001495-index.html
334,Arch Capital Group Ltd,ACGL,3/31/1997,10-K,https://www.sec.gov/Archives/edgar/data/947484/0000890163-97-000059-index.html
335,Arch Capital Group Ltd,ACGL,3/1/2017,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748417000015/0000947484-17-000015-index.htm
336,Arch Capital Group Ltd,ACGL,2/26/2016,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748416000043/0000947484-16-000043-index.htm
337,Arch Capital Group Ltd,ACGL,2/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748415000010/0000947484-15-000010-index.htm
338,Arch Capital Group Ltd,ACGL,3/3/2014,10-K,https://www.sec.gov/Archives/edgar/data/947484/000094748414000006/0000947484-14-000006-index.htm
339,Arch Capital Group Ltd,ACGL,3/1/2013,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746913002083/0001047469-13-002083-index.htm
340,Arch Capital Group Ltd,ACGL,2/29/2012,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746912001895/0001047469-12-001895-index.htm
341,Arch Capital Group Ltd,ACGL,2/28/2011,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746911001529/0001047469-11-001529-index.htm
342,Arch Capital Group Ltd,ACGL,2/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746910001560/0001047469-10-001560-index.htm
343,Arch Capital Group Ltd,ACGL,3/2/2009,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746909002082/0001047469-09-002082-index.htm
344,Arch Capital Group Ltd,ACGL,2/29/2008,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746908002070/0001047469-08-002070-index.htm
345,Arch Capital Group Ltd,ACGL,3/1/2007,10-K,https://www.sec.gov/Archives/edgar/data/947484/000110465907015520/0001104659-07-015520-index.htm
347,Arch Capital Group Ltd,ACGL,3/13/2006,10-K,https://www.sec.gov/Archives/edgar/data/947484/000110465906016208/0001104659-06-016208-index.htm
348,Arch Capital Group Ltd,ACGL,3/15/2005,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746905006594/0001047469-05-006594-index.htm
349,Arch Capital Group Ltd,ACGL,3/10/2004,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746904007281/0001047469-04-007281-index.htm
350,Arch Capital Group Ltd,ACGL,3/31/2003,10-K,https://www.sec.gov/Archives/edgar/data/947484/000104746903011134/0001047469-03-011134-index.htm
351,Arch Capital Group Ltd,ACGL,3/18/2002,10-K,https://www.sec.gov/Archives/edgar/data/947484/000091205702010334/0000912057-02-010334-index.htm
355,Arch Capital Group Ltd,ACGL,3/30/2000,10-K,https://www.sec.gov/Archives/edgar/data/947484/0000950162-00-000518-index.html
356,Arch Capital Group Ltd,ACGL,3/30/1999,10-K,https://www.sec.gov/Archives/edgar/data/947484/0001005477-99-001495-index.html
358,Arch Capital Group Ltd,ACGL,3/31/1997,10-K,https://www.sec.gov/Archives/edgar/data/947484/0000890163-97-000059-index.html
359,Arrow Financial corp,AROW,3/14/2017,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753817000060/0000717538-17-000060-index.htm
360,Arrow Financial corp,AROW,3/10/2016,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753816000214/0000717538-16-000214-index.htm
361,Arrow Financial corp,AROW,3/13/2015,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753815000031/0000717538-15-000031-index.htm
362,Arrow Financial corp,AROW,3/17/2014,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753814000032/0000717538-14-000032-index.htm
363,Arrow Financial corp,AROW,3/15/2013,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753813000035/0000717538-13-000035-index.htm
364,Arrow Financial corp,AROW,3/14/2012,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753812000040/0000717538-12-000040-index.htm
365,Arrow Financial corp,AROW,3/10/2011,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753811000020/0000717538-11-000020-index.htm
366,Arrow Financial corp,AROW,3/5/2010,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753810000033/0000717538-10-000033-index.htm
367,Arrow Financial corp,AROW,3/6/2009,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753809000045/0000717538-09-000045-index.htm
368,Arrow Financial corp,AROW,3/7/2008,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753808000023/0000717538-08-000023-index.htm
369,Arrow Financial corp,AROW,3/14/2007,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753807000025/0000717538-07-000025-index.htm
371,Arrow Financial corp,AROW,3/14/2006,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753806000018/0000717538-06-000018-index.htm
373,Arrow Financial corp,AROW,3/14/2005,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753805000020/0000717538-05-000020-index.htm
374,Arrow Financial corp,AROW,3/11/2004,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753804000020/0000717538-04-000020-index.htm
375,Arrow Financial corp,AROW,3/27/2003,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753803000020/0000717538-03-000020-index.htm
377,Arrow Financial corp,AROW,3/28/2001,10-K,https://www.sec.gov/Archives/edgar/data/717538/000071753801500005/0000717538-01-500005-index.htm
378,Arrow Financial corp,AROW,3/23/2000,10-K,https://www.sec.gov/Archives/edgar/data/717538/0000717538-00-000007-index.html
379,Arrow Financial corp,AROW,3/23/1999,10-K,https://www.sec.gov/Archives/edgar/data/717538/0000717538-99-000005-index.html
381,Arrow Financial corp,AROW,3/28/1997,10-K,https://www.sec.gov/Archives/edgar/data/717538/0000717538-97-000006-index.html
382,Arrow Financial corp,AROW,3/28/1996,10-K,https://www.sec.gov/Archives/edgar/data/717538/0000717538-96-000019-index.html
383,Asta Funding Inc,ASFI,12/14/2016,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000143774916043365/0001437749-16-043365-index.htm
384,Asta Funding Inc,ASFI,12/14/2015,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000119312515402698/0001193125-15-402698-index.htm
385,Asta Funding Inc,ASFI,6/29/2015,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000119312515239517/0001193125-15-239517-index.htm
386,Asta Funding Inc,ASFI,12/13/2013,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000119312513473407/0001193125-13-473407-index.htm
388,Asta Funding Inc,ASFI,1/18/2013,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000119312513017517/0001193125-13-017517-index.htm
390,Asta Funding Inc,ASFI,12/14/2011,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000119312511341091/0001193125-11-341091-index.htm
391,Asta Funding Inc,ASFI,12/14/2010,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000095012310113541/0000950123-10-113541-index.htm
393,Asta Funding Inc,ASFI,12/29/2009,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000095012309073958/0000950123-09-073958-index.htm
395,Asta Funding Inc,ASFI,2/20/2009,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000095012309003196/0000950123-09-003196-index.htm
397,Asta Funding Inc,ASFI,12/28/2007,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000095012307017194/0000950123-07-017194-index.htm
398,Asta Funding Inc,ASFI,12/14/2006,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000112528206007869/0001125282-06-007869-index.htm
400,Asta Funding Inc,ASFI,12/14/2005,10-K,https://www.sec.gov/Archives/edgar/data/1001258/000112528205006522/0001125282-05-006522-index.htm
