,Company Name,Code,Date of Filing,Filing Type,weblink
302,Analog Devices Inc,ADI,11/20/2006,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013506007047/0000950135-06-007047-index.htm
303,Analog Devices Inc,ADI,11/21/2005,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013505006610/0000950135-05-006610-index.htm
304,Analog Devices Inc,ADI,11/30/2004,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013504005529/0000950135-04-005529-index.htm
305,Analog Devices Inc,ADI,12/23/2003,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013503006138/0000950135-03-006138-index.htm
306,Analog Devices Inc,ADI,1/29/2003,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013503000473/0000950135-03-000473-index.htm
307,Analog Devices Inc,ADI,1/28/2002,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013502000307/0000950135-02-000307-index.htm
308,Analog Devices Inc,ADI,1/26/2001,10-K,https://www.sec.gov/Archives/edgar/data/6281/000095013501000177/0000950135-01-000177-index.htm
309,Analog Devices Inc,ADI,1/28/2000,10-K,https://www.sec.gov/Archives/edgar/data/6281/0000950135-00-000300-index.html
310,Analog Devices Inc,ADI,1/28/1999,10-K,https://www.sec.gov/Archives/edgar/data/6281/0000950135-99-000361-index.html
311,Analog Devices Inc,ADI,1/28/1998,10-K,https://www.sec.gov/Archives/edgar/data/6281/0000950135-98-000301-index.html
312,Analog Devices Inc,ADI,1/29/1997,10-K,https://www.sec.gov/Archives/edgar/data/6281/0000950135-97-000278-index.html
314,Analog Devices Inc,ADI,1/24/1995,10-K,https://www.sec.gov/Archives/edgar/data/6281/0000950135-95-000029-index.html
315,ANSYS Inc,ANSS,2/23/2017,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000101346217000003/0001013462-17-000003-index.htm
316,ANSYS Inc,ANSS,2/25/2016,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000101346216000017/0001013462-16-000017-index.htm
317,ANSYS Inc,ANSS,2/26/2015,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000101346215000004/0001013462-15-000004-index.htm
318,ANSYS Inc,ANSS,2/27/2014,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000101346214000004/0001013462-14-000004-index.htm
319,ANSYS Inc,ANSS,2/28/2013,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000101346213000003/0001013462-13-000003-index.htm
320,ANSYS Inc,ANSS,2/23/2012,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312512074501/0001193125-12-074501-index.htm
321,ANSYS Inc,ANSS,2/25/2011,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312511046536/0001193125-11-046536-index.htm
323,ANSYS Inc,ANSS,2/25/2010,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312510040617/0001193125-10-040617-index.htm
324,ANSYS Inc,ANSS,2/27/2009,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312509040766/0001193125-09-040766-index.htm
325,ANSYS Inc,ANSS,2/28/2008,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312508041214/0001193125-08-041214-index.htm
326,ANSYS Inc,ANSS,2/28/2007,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312507042422/0001193125-07-042422-index.htm
329,ANSYS Inc,ANSS,3/9/2006,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312506049706/0001193125-06-049706-index.htm
330,ANSYS Inc,ANSS,3/10/2005,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312505046539/0001193125-05-046539-index.htm
331,ANSYS Inc,ANSS,3/12/2004,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000119312504040366/0001193125-04-040366-index.htm
332,ANSYS Inc,ANSS,3/24/2003,10-K,https://www.sec.gov/Archives/edgar/data/1013462/000095013203000007/0000950132-03-000007-index.htm
336,ANSYS Inc,ANSS,3/24/1999,10-K,https://www.sec.gov/Archives/edgar/data/1013462/0000950132-99-000268-index.html
337,ANSYS Inc,ANSS,3/23/1998,10-K,https://www.sec.gov/Archives/edgar/data/1013462/0000950132-98-000250-index.html
338,ANSYS Inc,ANSS,3/26/1997,10-K,https://www.sec.gov/Archives/edgar/data/1013462/0000950132-97-000207-index.html
339,AppFolio Inc,APPF,2/27/2017,10-K,https://www.sec.gov/Archives/edgar/data/1433195/000143319517000010/0001433195-17-000010-index.htm
340,AppFolio Inc,APPF,2/29/2016,10-K,https://www.sec.gov/Archives/edgar/data/1433195/000143319516000016/0001433195-16-000016-index.htm
341,Apple Inc,AAPL,11/3/2017,10-K,https://www.sec.gov/Archives/edgar/data/320193/000032019317000070/0000320193-17-000070-index.htm
342,Apple Inc,AAPL,10/26/2016,10-K,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.htm
343,Apple Inc,AAPL,10/28/2015,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.htm
344,Apple Inc,AAPL,10/27/2014,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/0001193125-14-383437-index.htm
345,Apple Inc,AAPL,10/30/2013,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312513416534/0001193125-13-416534-index.htm
346,Apple Inc,AAPL,10/31/2012,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312512444068/0001193125-12-444068-index.htm
347,Apple Inc,AAPL,10/26/2011,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312511282113/0001193125-11-282113-index.htm
348,Apple Inc,AAPL,10/27/2010,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312510238044/0001193125-10-238044-index.htm
350,Apple Inc,AAPL,10/27/2009,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312509214859/0001193125-09-214859-index.htm
351,Apple Inc,AAPL,11/5/2008,10-K,https://www.sec.gov/Archives/edgar/data/320193/000119312508224958/0001193125-08-224958-index.htm
352,Apple Inc,AAPL,11/15/2007,10-K,https://www.sec.gov/Archives/edgar/data/320193/000104746907009340/0001047469-07-009340-index.htm
353,Apple Inc,AAPL,12/29/2006,10-K,https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/0001104659-06-084288-index.htm
354,Apple Inc,AAPL,12/1/2005,10-K,https://www.sec.gov/Archives/edgar/data/320193/000110465905058421/0001104659-05-058421-index.htm
355,Apple Inc,AAPL,12/3/2004,10-K,https://www.sec.gov/Archives/edgar/data/320193/000104746904035975/0001047469-04-035975-index.htm
356,Apple Inc,AAPL,12/19/2003,10-K,https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/0001047469-03-041604-index.htm
357,Apple Inc,AAPL,12/19/2002,10-K,https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/0001047469-02-007674-index.htm
359,Apple Inc,AAPL,12/14/2000,10-K,https://www.sec.gov/Archives/edgar/data/320193/000091205700053623/0000912057-00-053623-index.htm
360,Apple Inc,AAPL,12/22/1999,10-K,https://www.sec.gov/Archives/edgar/data/320193/0000912057-99-010244-index.html
363,Apple Inc,AAPL,12/5/1997,10-K,https://www.sec.gov/Archives/edgar/data/320193/0001047469-97-006960-index.html
364,Apple Inc,AAPL,12/19/1996,10-K,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023-index.html
365,Apple Inc,AAPL,12/19/1995,10-K,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000016-index.html
366,Apple Inc,AAPL,12/13/1994,10-K,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016-index.html
367,Applied Materials Inc,AMAT,12/15/2016,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695116000068/0000006951-16-000068-index.htm
368,Applied Materials Inc,AMAT,12/9/2015,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695115000034/0000006951-15-000034-index.htm
369,Applied Materials Inc,AMAT,12/17/2014,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695114000037/0000006951-14-000037-index.htm
370,Applied Materials Inc,AMAT,12/4/2013,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695113000044/0000006951-13-000044-index.htm
371,Applied Materials Inc,AMAT,12/5/2012,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695112000018/0000006951-12-000018-index.htm
372,Applied Materials Inc,AMAT,12/6/2011,10-K,https://www.sec.gov/Archives/edgar/data/6951/000119312511332050/0001193125-11-332050-index.htm
373,Applied Materials Inc,AMAT,12/10/2010,10-K,https://www.sec.gov/Archives/edgar/data/6951/000095012310112754/0000950123-10-112754-index.htm
375,Applied Materials Inc,AMAT,12/11/2009,10-K,https://www.sec.gov/Archives/edgar/data/6951/000095012309070205/0000950123-09-070205-index.htm
376,Applied Materials Inc,AMAT,12/12/2008,10-K,https://www.sec.gov/Archives/edgar/data/6951/000095013408022104/0000950134-08-022104-index.htm
377,Applied Materials Inc,AMAT,12/14/2007,10-K,https://www.sec.gov/Archives/edgar/data/6951/000089161807000682/0000891618-07-000682-index.htm
378,Applied Materials Inc,AMAT,12/14/2006,10-K,https://www.sec.gov/Archives/edgar/data/6951/000089161806000507/0000891618-06-000507-index.htm
379,Applied Materials Inc,AMAT,12/14/2005,10-K,https://www.sec.gov/Archives/edgar/data/6951/000095013405023162/0000950134-05-023162-index.htm
380,Applied Materials Inc,AMAT,12/15/2004,10-K,https://www.sec.gov/Archives/edgar/data/6951/000095013404019339/0000950134-04-019339-index.htm
381,Applied Materials Inc,AMAT,1/13/2004,10-K,https://www.sec.gov/Archives/edgar/data/6951/000089161804000093/0000891618-04-000093-index.htm
382,Applied Materials Inc,AMAT,1/23/2003,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695103000003/0000006951-03-000003-index.htm
383,Applied Materials Inc,AMAT,1/23/2002,10-K,https://www.sec.gov/Archives/edgar/data/6951/000000695102000002/0000006951-02-000002-index.htm
387,Applied Materials Inc,AMAT,1/23/1998,10-K,https://www.sec.gov/Archives/edgar/data/6951/0000891618-98-000207-index.html
388,Applied Materials Inc,AMAT,1/24/1997,10-K,https://www.sec.gov/Archives/edgar/data/6951/0000891618-97-000148-index.html
389,Applied Materials Inc,AMAT,1/12/1996,10-K,https://www.sec.gov/Archives/edgar/data/6951/0000891618-96-000013-index.html
390,Applied Materials Inc,AMAT,12/21/1994,10-K,https://www.sec.gov/Archives/edgar/data/6951/0000891618-94-000267-index.html
391,Applied Optoelectronics Inc,AAOI,3/9/2017,10-K,https://www.sec.gov/Archives/edgar/data/1158114/000155837017001556/0001558370-17-001556-index.htm
392,Applied Optoelectronics Inc,AAOI,3/14/2016,10-K,https://www.sec.gov/Archives/edgar/data/1158114/000101968716005442/0001019687-16-005442-index.htm
395,Applied Optoelectronics Inc,AAOI,3/5/2015,10-K,https://www.sec.gov/Archives/edgar/data/1158114/000101968715000833/0001019687-15-000833-index.htm
396,Applied Optoelectronics Inc,AAOI,3/6/2014,10-K,https://www.sec.gov/Archives/edgar/data/1158114/000101968714000736/0001019687-14-000736-index.htm
398,Apptio Inc,APTI,2/17/2017,10-K,https://www.sec.gov/Archives/edgar/data/1419625/000156459017001774/0001564590-17-001774-index.htm
399,ARRIS International plc,ARRS,3/1/2017,10-K,https://www.sec.gov/Archives/edgar/data/1645494/000119312517065796/0001193125-17-065796-index.htm
400,ARRIS International plc,ARRS,2/29/2016,10-K,https://www.sec.gov/Archives/edgar/data/1645494/000119312516485276/0001193125-16-485276-index.htm
401,Aspen Technology Inc,AZPN,8/10/2017,10-K,https://www.sec.gov/Archives/edgar/data/929940/000092994017000024/0000929940-17-000024-index.htm
402,Aspen Technology Inc,AZPN,8/11/2016,10-K,https://www.sec.gov/Archives/edgar/data/929940/000162828016018906/0001628280-16-018906-index.htm
403,Aspen Technology Inc,AZPN,8/13/2015,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746915006824/0001047469-15-006824-index.htm
404,Aspen Technology Inc,AZPN,8/13/2014,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746914006959/0001047469-14-006959-index.htm
405,Aspen Technology Inc,AZPN,8/15/2013,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746913008484/0001047469-13-008484-index.htm
406,Aspen Technology Inc,AZPN,8/21/2012,10-K,https://www.sec.gov/Archives/edgar/data/929940/000114036112037959/0001140361-12-037959-index.htm
407,Aspen Technology Inc,AZPN,8/23/2011,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746911007601/0001047469-11-007601-index.htm
408,Aspen Technology Inc,AZPN,9/2/2010,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746910007845/0001047469-10-007845-index.htm
410,Aspen Technology Inc,AZPN,11/9/2009,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746909009766/0001047469-09-009766-index.htm
411,Aspen Technology Inc,AZPN,6/30/2009,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746909006592/0001047469-09-006592-index.htm
412,Aspen Technology Inc,AZPN,4/11/2008,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746908004575/0001047469-08-004575-index.htm
415,Aspen Technology Inc,AZPN,9/28/2006,10-K,https://www.sec.gov/Archives/edgar/data/929940/000110465906063851/0001104659-06-063851-index.htm
416,Aspen Technology Inc,AZPN,9/13/2005,10-K,https://www.sec.gov/Archives/edgar/data/929940/000110465905043931/0001104659-05-043931-index.htm
418,Aspen Technology Inc,AZPN,9/13/2004,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746904028599/0001047469-04-028599-index.htm
419,Aspen Technology Inc,AZPN,9/29/2003,10-K,https://www.sec.gov/Archives/edgar/data/929940/000104746903031996/0001047469-03-031996-index.htm
420,Aspen Technology Inc,AZPN,9/30/2002,10-K,https://www.sec.gov/Archives/edgar/data/929940/000095013502004382/0000950135-02-004382-index.htm
425,Aspen Technology Inc,AZPN,9/28/1998,10-K,https://www.sec.gov/Archives/edgar/data/929940/0000950135-98-005248-index.html
426,Aspen Technology Inc,AZPN,9/29/1997,10-K,https://www.sec.gov/Archives/edgar/data/929940/0000950135-97-004004-index.html
427,Aspen Technology Inc,AZPN,9/30/1996,10-K,https://www.sec.gov/Archives/edgar/data/929940/0000950135-96-004185-index.html
428,Asure Software Inc,ASUR,3/20/2017,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518517000607/0001185185-17-000607-index.htm
429,Asure Software Inc,ASUR,3/30/2016,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518516004066/0001185185-16-004066-index.htm
430,Asure Software Inc,ASUR,3/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518515000633/0001185185-15-000633-index.htm
431,Asure Software Inc,ASUR,3/27/2014,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518514000654/0001185185-14-000654-index.htm
432,Asure Software Inc,ASUR,4/1/2013,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518513000740/0001185185-13-000740-index.htm
434,Asure Software Inc,ASUR,3/30/2012,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518512000624/0001185185-12-000624-index.htm
436,Asure Software Inc,ASUR,3/31/2011,10-K,https://www.sec.gov/Archives/edgar/data/884144/000118518511000393/0001185185-11-000393-index.htm
437,Asure Software Inc,ASUR,11/6/2009,10-K,https://www.sec.gov/Archives/edgar/data/884144/000121465909002598/0001214659-09-002598-index.htm
439,Asure Software Inc,ASUR,11/6/2008,10-K,https://www.sec.gov/Archives/edgar/data/884144/000110465908068296/0001104659-08-068296-index.htm
441,Asure Software Inc,ASUR,10/29/2007,10-K,https://www.sec.gov/Archives/edgar/data/884144/000110465907077747/0001104659-07-077747-index.htm
443,Asure Software Inc,ASUR,10/30/2006,10-K,https://www.sec.gov/Archives/edgar/data/884144/000110465906069652/0001104659-06-069652-index.htm
444,Asure Software Inc,ASUR,10/31/2005,10-K,https://www.sec.gov/Archives/edgar/data/884144/000119312505212156/0001193125-05-212156-index.htm
446,Asure Software Inc,ASUR,10/29/2004,10-K,https://www.sec.gov/Archives/edgar/data/884144/000095013404016022/0000950134-04-016022-index.htm
448,Asure Software Inc,ASUR,10/29/2003,10-K,https://www.sec.gov/Archives/edgar/data/884144/000095013403014128/0000950134-03-014128-index.htm
451,Asure Software Inc,ASUR,10/29/2002,10-K,https://www.sec.gov/Archives/edgar/data/884144/000095013402013059/0000950134-02-013059-index.htm
453,Asure Software Inc,ASUR,10/29/2001,10-K,https://www.sec.gov/Archives/edgar/data/884144/000095013401507724/0000950134-01-507724-index.htm
454,Asure Software Inc,ASUR,10/30/2000,10-K,https://www.sec.gov/Archives/edgar/data/884144/000089907800000631/0000899078-00-000631-index.htm
455,Asure Software Inc,ASUR,11/5/1999,10-K,https://www.sec.gov/Archives/edgar/data/884144/0000899078-99-000405-index.html
457,Asure Software Inc,ASUR,10/26/1998,10-K,https://www.sec.gov/Archives/edgar/data/884144/0000950134-98-008262-index.html
458,Asure Software Inc,ASUR,11/12/1997,10-K,https://www.sec.gov/Archives/edgar/data/884144/0000950134-97-008203-index.html
460,Asure Software Inc,ASUR,11/13/1996,10-K,https://www.sec.gov/Archives/edgar/data/884144/0000950130-96-004385-index.html
461,Autodesk Inc,ADSK,3/21/2017,10-K,https://www.sec.gov/Archives/edgar/data/769397/000076939717000014/0000769397-17-000014-index.htm
462,Autodesk Inc,ADSK,3/23/2016,10-K,https://www.sec.gov/Archives/edgar/data/769397/000076939716000067/0000769397-16-000067-index.htm
463,Autodesk Inc,ADSK,3/18/2015,10-K,https://www.sec.gov/Archives/edgar/data/769397/000076939715000012/0000769397-15-000012-index.htm
464,Autodesk Inc,ADSK,3/10/2014,10-K,https://www.sec.gov/Archives/edgar/data/769397/000076939714000018/0000769397-14-000018-index.htm
465,Autodesk Inc,ADSK,3/18/2013,10-K,https://www.sec.gov/Archives/edgar/data/769397/000076939713000007/0000769397-13-000007-index.htm
466,Autodesk Inc,ADSK,3/15/2012,10-K,https://www.sec.gov/Archives/edgar/data/769397/000076939712000005/0000769397-12-000005-index.htm
467,Autodesk Inc,ADSK,3/18/2011,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312511071209/0001193125-11-071209-index.htm
468,Autodesk Inc,ADSK,3/19/2010,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312510061070/0001193125-10-061070-index.htm
469,Autodesk Inc,ADSK,3/20/2009,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312509059920/0001193125-09-059920-index.htm
470,Autodesk Inc,ADSK,3/28/2008,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312508068567/0001193125-08-068567-index.htm
471,Autodesk Inc,ADSK,6/4/2007,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312507128970/0001193125-07-128970-index.htm
472,Autodesk Inc,ADSK,3/30/2006,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312506068809/0001193125-06-068809-index.htm
473,Autodesk Inc,ADSK,3/31/2005,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312505067261/0001193125-05-067261-index.htm
474,Autodesk Inc,ADSK,4/8/2004,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312504059372/0001193125-04-059372-index.htm
476,Autodesk Inc,ADSK,4/28/2003,10-K,https://www.sec.gov/Archives/edgar/data/769397/000119312503002078/0001193125-03-002078-index.htm
477,Autodesk Inc,ADSK,4/30/2002,10-K,https://www.sec.gov/Archives/edgar/data/769397/000089843002001691/0000898430-02-001691-index.htm
478,Autodesk Inc,ADSK,4/27/2001,10-K,https://www.sec.gov/Archives/edgar/data/769397/000101287001500493/0001012870-01-500493-index.htm
